"","year","month","day","Temp","Sal","DO_mgl","pH","Turb"
"1229",2010,5,13,18.6208333333333,18.740625,8.803125,8.13958333333333,11.75
"1230",2010,5,14,19.3333333333333,18.7072916666667,9.03020833333333,8.13854166666667,4.28125
"1231",2010,5,15,21.1947916666667,18.75,8.58854166666667,8.12604166666667,8.45833333333333
"1232",2010,5,16,21.8020833333333,18.8333333333333,8.65416666666667,8.175,6.66666666666667
"1233",2010,5,17,19.16875,NA,8.2625,8.18229166666667,19.6145833333333
"1234",2010,5,18,18.190625,NA,7.94895833333333,8.0375,18.7916666666667
"1235",2010,5,19,18.3375,NA,8.92395833333333,8.11145833333333,4.6
"1236",2010,5,20,19.9291666666667,NA,10.303125,8.29583333333333,3.5625
"1237",2010,5,21,21.1854166666667,NA,10.0427083333333,8.29166666666667,4.625
"1238",2010,5,22,21.6916666666667,NA,8.81041666666667,8.225,8.82291666666667
"1239",2010,5,23,22.5375,NA,7.82083333333333,8.08125,6.8125
"1240",2010,5,24,22.678125,NA,7.85625,8.05520833333333,6.33333333333333
"1241",2010,5,25,22.63125,18.4086206896552,7.97916666666667,8.04791666666667,9.08333333333333
"1242",2010,5,26,22.521875,18.1864583333333,8.53645833333333,8.14895833333333,4.1875
"1243",2010,5,27,23.3479166666667,17.5666666666667,8.89166666666667,8.23958333333333,4.48958333333333
"1244",2010,5,28,22.9947916666667,17.6375,7.859375,8.10625,11.3645833333333
"1245",2010,5,29,23.5385416666667,17.38125,7.89270833333333,8.1375,4.98958333333333
"1246",2010,5,30,24.1010416666667,17.6010416666667,8.24479166666667,8.09583333333333,4.125
"1247",2010,5,31,24.6645833333333,17.9072916666667,8.23125,8.07083333333333,4.2
"1248",2010,6,1,24.065625,18.528125,7.53229166666667,7.959375,5.33333333333333
"1249",2010,6,2,24.3125,19.503125,7.50729166666667,7.94270833333333,4.30526315789474
"1250",2010,6,3,24.7416666666667,19.6177083333333,7.465625,7.92916666666667,3.70526315789474
"1251",2010,6,4,25.21875,19.7927083333333,7.73229166666667,7.95729166666667,3.61458333333333
"1252",2010,6,5,26.0229166666667,19.7885416666667,7.428125,7.92916666666667,4.13541666666667
"1253",2010,6,6,26.2791666666667,19.7979166666667,7.09270833333333,7.8875,5.4
"1254",2010,6,7,25.6270833333333,19.5020833333333,6.49479166666667,7.840625,5.92708333333333
"1255",2010,6,8,25.0333333333333,19.2989583333333,7.40625,8.00729166666667,3.60416666666667
"1256",2010,6,9,24.2708333333333,18.146875,7.259375,8.1875,8.08333333333333
"1257",2010,6,10,25.45,18.7333333333333,7.73958333333333,8.16458333333333,4.09375
"1258",2010,6,11,26.0270833333333,19.0083333333333,7.41041666666667,8.12604166666667,6.29166666666667
"1259",2010,6,12,26.125,19.1802083333333,7.41666666666667,8.10208333333333,5.5
"1260",2010,6,13,26.0052083333333,19.6239583333333,6.66770833333333,7.97604166666667,3.98958333333333
"1261",2010,6,14,26.8447916666667,19.6666666666667,6.790625,7.96145833333333,3.96875
"1262",2010,6,15,27.746875,19.4645833333333,6.65208333333333,7.97395833333333,7.47368421052632
"1263",2010,6,16,27.0416666666667,19.5916666666667,6.80208333333333,7.99895833333333,7.70833333333333
"1264",2010,6,17,27.296875,19.7041666666667,7.25833333333333,8.02291666666667,4.84375
"1265",2010,6,18,26.9427083333333,19.8206896551724,7.39270833333333,8.034375,7.89473684210526
"1266",2010,6,19,27.2229166666667,NA,7.290625,8.10625,6.88541666666667
"1267",2010,6,20,27.9770833333333,NA,7.63854166666667,8.10104166666667,5.8125
"1268",2010,6,21,29.2708333333333,NA,7.48020833333333,8.07916666666667,5.57291666666667
"1269",2010,6,22,29.9333333333333,19.9189655172414,7.02083333333333,8.02916666666667,3.58333333333333
"1270",2010,6,23,30.25,19.9427083333333,6.99791666666667,8.00208333333333,2.14736842105263
"1271",2010,6,24,29.9885416666667,19.9166666666667,7.24375,8.00833333333333,2.98958333333333
"1272",2010,6,25,29.4802083333333,19.815625,6.79895833333333,7.96979166666667,3.125
"1273",2010,6,26,29.7052083333333,19.6333333333333,7.13854166666667,8.01041666666667,4.60416666666667
"1274",2010,6,27,29.9385416666667,19.51875,7.26666666666667,8.01354166666667,2.91666666666667
"1275",2010,6,28,29.1239583333333,19.6208333333333,6.59479166666667,7.90625,3.73958333333333
"1276",2010,6,29,28.5947916666667,20.640625,6.678125,7.95208333333333,2.98936170212766
"1277",2010,6,30,27.2072916666667,21.1479166666667,6.38541666666667,7.94791666666667,12.5263157894737
"1278",2010,7,1,26.1770833333333,21.2083333333333,6.38645833333333,7.95833333333333,14.8541666666667
"1279",2010,7,2,25.5458333333333,21.1891891891892,6.55104166666667,8.05,14.4166666666667
"1280",2010,7,3,25.6770833333333,NA,7.27395833333333,8.165625,6.47916666666667
"1281",2010,7,4,26.40625,NA,7.59166666666667,8.19791666666667,3.84375
"1282",2010,7,5,26.9885416666667,NA,7.35208333333333,8.1625,3.35416666666667
"1283",2010,7,6,28.04375,20.5448275862069,7.81041666666667,8.1625,3.0625
"1284",2010,7,7,29.3822916666667,20.6333333333333,7.790625,8.16354166666667,3.90526315789474
"1285",2010,7,8,28.5625,20.353125,7.359375,8.15625,7.02083333333333
"1286",2010,7,9,28.3947916666667,20.03125,7.171875,8.15520833333333,13.0842105263158
"1287",2010,7,10,28.3479166666667,19.81875,6.97291666666667,8.13020833333333,6.87234042553191
"1288",2010,7,11,28.253125,19.7322916666667,7.52083333333333,8.15416666666667,8.02127659574468
"1289",2010,7,12,28.0270833333333,19.6145833333333,6.83541666666667,8.11354166666667,8.04255319148936
"1290",2010,7,13,28.1489583333333,19.9614583333333,6.646875,8.06666666666667,6.38181818181818
"1291",2010,7,14,27.8875,20.4979166666667,6.94479166666667,8.06041666666667,5.52631578947368
"1292",2010,7,15,28.4447916666667,20.659375,7.28958333333333,8.0625,6.09574468085106
"1293",2010,7,16,28.978125,20.6489583333333,6.89270833333333,8.04479166666667,4.96842105263158
"1294",2010,7,17,28.2354166666667,20.8697916666667,6.60416666666667,8.00104166666667,5.63541666666667
"1295",2010,7,18,28.1958333333333,20.8927083333333,6.9125,8.00729166666667,5.74468085106383
"1296",2010,7,19,28.0375,20.8760416666667,6.73333333333333,7.95729166666667,6.78125
"1297",2010,7,20,28.403125,21.4354166666667,6.89270833333333,7.98645833333333,5.46315789473684
"1298",2010,7,21,28.421875,21.9916666666667,6.80208333333333,8.01458333333333,5.1875
"1299",2010,7,22,29.1875,21.9854166666667,7.19583333333333,8.01354166666667,5.93684210526316
"1300",2010,7,23,29.646875,21.8708333333333,7.059375,8.01875,6.13541666666667
"1301",2010,7,24,29.7229166666667,21.7604166666667,7.16666666666667,8.003125,5.71875
"1302",2010,7,25,29.7864583333333,21.603125,6.634375,7.97083333333333,9.51063829787234
"1303",2010,7,26,29.4239583333333,21.6854166666667,5.83645833333333,7.90416666666667,16.1397849462366
"1304",2010,7,27,29.0510416666667,21.95,6.56770833333333,7.98229166666667,9.125
"1305",2010,7,28,28.8010416666667,22.2791666666667,6.678125,8.003125,11.8645833333333
"1306",2010,7,29,28.6395833333333,22.1010416666667,6.78229166666667,8.05,12.8541666666667
"1307",2010,7,30,27.5479166666667,21.959375,6.43333333333333,7.95729166666667,37.625
"1308",2010,7,31,27.2739583333333,21.940625,7.00208333333333,8.06458333333333,13.8229166666667
"1309",2010,8,1,26.1645833333333,21.7135416666667,6.378125,8.009375,17.9375
"1310",2010,8,2,25.6510416666667,21.8135416666667,7.015625,8.00833333333333,18.21875
"1311",2010,8,3,26.334375,22.103125,7.61354166666667,8.09375,8.91666666666667
"1312",2010,8,4,26.678125,22.290625,7.09791666666667,8.02291666666667,5.03125
"1313",2010,8,5,27.1708333333333,22.578125,6.85208333333333,7.96145833333333,6.08333333333333
"1314",2010,8,6,27.2979166666667,22.8583333333333,7,7.98645833333333,6.10526315789474
"1315",2010,8,7,27.8927083333333,22.7666666666667,7.30416666666667,8.03958333333333,9.84375
"1316",2010,8,8,28.4166666666667,22.7322916666667,9.02604166666667,8.16354166666667,6.79166666666667
"1317",2010,8,9,28.9166666666667,22.4239583333333,9.65104166666667,8.25625,7.96739130434783
"1318",2010,8,10,29.3427083333333,22.8010416666667,9.22395833333333,8.28229166666667,5.40425531914894
"1319",2010,8,11,29.5958333333333,22.965625,8.84479166666667,8.23541666666667,4.32631578947368
"1320",2010,8,12,29.2416666666667,22.5364583333333,7.19583333333333,8.14270833333333,4.61458333333333
"1321",2010,8,13,27.8645833333333,22.58125,5.94791666666667,7.99895833333333,18.7291666666667
"1322",2010,8,14,26.96875,22.2421052631579,6.55104166666667,7.99375,12.8
"1323",2010,8,15,27.5333333333333,NA,6.78125,7.99895833333333,9.03125
"1324",2010,8,16,27.7333333333333,23.0051724137931,6.85520833333333,8.02708333333333,8.21875
"1325",2010,8,17,28.096875,23.0875,6.75520833333333,7.99166666666667,5.375
"1326",2010,8,18,28.1864583333333,22.9791666666667,6.39270833333333,7.934375,5.13541666666667
"1327",2010,8,19,27.5645833333333,22.8385416666667,6.88645833333333,7.946875,4.60416666666667
"1328",2010,8,20,28.04375,22.9135416666667,8.23020833333333,8.02708333333333,4.97916666666667
"1329",2010,8,21,28.7427083333333,22.83125,8.32916666666667,8.071875,5.16666666666667
"1330",2010,8,22,28.7166666666667,22.3864583333333,7.128125,8.00833333333333,NA
"1331",2010,8,23,28.4947916666667,21.99375,7.35416666666667,8.00520833333333,NA
"1332",2010,8,24,26.6875,21.2208333333333,6.64375,7.98333333333333,NA
"1333",2010,8,25,26.0239583333333,20.7364583333333,7.25729166666667,7.96979166666667,NA
"1334",2010,8,26,27.0697916666667,20.7,8.06041666666667,7.97604166666667,NA
"1335",2010,8,27,27.1625,NA,7.61979166666667,7.99285714285714,NA
"1336",2010,8,28,26.9291666666667,NA,7.5375,NA,NA
"1337",2010,8,29,27.2854166666667,NA,7.81666666666667,NA,NA
"1338",2010,8,30,28.0760416666667,NA,7.72916666666667,NA,NA
"1339",2010,8,31,28.91875,21.8661016949153,7.965625,8.19491525423729,6.47457627118644
"1340",2010,9,1,28.6260416666667,21.6322916666667,7.88958333333333,8.171875,8.0625
"1341",2010,9,2,28.4739583333333,21.815625,7.028125,8.10208333333333,10.8210526315789
"1342",2010,9,3,26.8427083333333,21.5760416666667,6.2875,8.0125,19.25
"1343",2010,9,4,26.44375,21.4,6.38541666666667,8.06354166666667,5.26041666666667
"1344",2010,9,5,25.515625,21.465625,7.20416666666667,8.10208333333333,8.86458333333333
"1345",2010,9,6,25.8833333333333,21.434375,7.10729166666667,8.11770833333333,13.0416666666667
"1346",2010,9,7,26.0385416666667,21.5333333333333,6.35104166666667,8.078125,8.42708333333333
"1347",2010,9,8,25.5125,22.18125,6.83125,7.97604166666667,6.26041666666667
"1348",2010,9,9,24.953125,22.7520833333333,7.75416666666667,7.93333333333333,9.28125
"1349",2010,9,10,23.7833333333333,22.7447916666667,8.10833333333333,8.01666666666667,7.9375
"1350",2010,9,11,23.5072916666667,22.6083333333333,8.15833333333333,8.034375,5.26041666666667
"1351",2010,9,12,23.4614583333333,NA,7.04375,7.921875,8.97916666666667
"1352",2010,9,13,23.2177083333333,NA,7.57916666666667,7.8875,4.80208333333333
"1353",2010,9,14,24.0635416666667,22.7172413793103,7.86145833333333,8.03645833333333,5.32291666666667
"1354",2010,9,15,24.6875,22.740625,8.796875,8.15729166666667,5.07291666666667
"1355",2010,9,16,24.4416666666667,22.734375,7.67916666666667,8.11770833333333,5.91666666666667
"1356",2010,9,17,24.76875,22.9104166666667,7.78229166666667,8.13125,6
"1357",2010,9,18,24.0729166666667,22.9604166666667,7.92083333333333,8.09270833333333,10.7604166666667
"1358",2010,9,19,24.2760416666667,22.8770833333333,8.49479166666667,8.146875,3.16666666666667
"1359",2010,9,20,24.4833333333333,22.7895833333333,8.06666666666667,8.134375,8.38541666666667
"1360",2010,9,21,23.621875,22.6864583333333,7.965625,8.121875,7.94791666666667
"1361",2010,9,22,23.9104166666667,22.6277108433735,7.63333333333333,8.10520833333333,7.18085106382979
"1362",2010,9,23,25.23125,NA,8.353125,8.10208333333333,9
"1363",2010,9,24,25.590625,NA,7.990625,8.10416666666667,7.125
"1364",2010,9,25,24.9510416666667,NA,7.76458333333333,8.07291666666667,6.94791666666667
"1365",2010,9,26,24.153125,NA,7.12727272727273,8.0625,17.625
"1366",2010,9,27,23.9989583333333,NA,NA,8.0375,9.96875
"1367",2010,9,28,23.89375,NA,NA,8.03645833333333,9.85416666666667
"1368",2010,9,29,23.2989583333333,NA,NA,7.95104166666667,5.64285714285714
"1369",2010,9,30,23.35,NA,NA,7.94895833333333,NA
"1370",2010,10,1,22.3041666666667,NA,NA,7.89895833333333,NA
"1371",2010,10,2,21.225,NA,NA,7.9625,NA
"1372",2010,10,3,21.1875,NA,NA,7.94479166666667,NA
"1373",2010,10,4,19.7197916666667,NA,NA,7.934375,NA
"1374",2010,10,5,18.6302083333333,21.5879310344828,8.37241379310345,8.00208333333333,3.57894736842105
"1375",2010,10,6,18.74375,21.6354166666667,8.47916666666667,8.02395833333333,2.48958333333333
"1376",2010,10,7,18.6614583333333,21.5239583333333,8.5375,8.021875,3.29166666666667
"1377",2010,10,8,19.328125,21.5958333333333,9.38854166666667,8.10729166666667,2.89583333333333
"1378",2010,10,9,19.9614583333333,21.6322916666667,10.196875,8.196875,2.41666666666667
"1379",2010,10,10,20.3739583333333,21.565625,10.75,8.2375,2.125
"1380",2010,10,11,20.6395833333333,21.590625,10.8145833333333,8.26041666666667,2.23157894736842
"1381",2010,10,12,20.8791666666667,21.5354166666667,10.653125,8.24270833333333,2.79166666666667
"1382",2010,10,13,20.8916666666667,21.1395833333333,9.98854166666667,8.21458333333333,12.53125
"1383",2010,10,14,19.9770833333333,21.2947916666667,8.82708333333333,8.18958333333333,10.59375
"1384",2010,10,15,18.4364583333333,21.23125,8.61770833333333,8.175,5.45833333333333
"1385",2010,10,16,17.0385416666667,20.990625,8.9,8.175,6.34375
"1386",2010,10,17,17.3270833333333,21.0822916666667,8.884375,8.16145833333333,4.55208333333333
"1387",2010,10,18,18.0177083333333,21.0739583333333,9.609375,8.2125,6.0625
"1388",2010,10,19,18.3916666666667,21.2520833333333,9.37291666666667,8.2,5.8
"1389",2010,10,20,17.7020833333333,21.515625,8.47083333333333,8.14270833333333,10.4583333333333
"1390",2010,10,21,17.4041666666667,21.4791666666667,8.52604166666667,8.12604166666667,5.39583333333333
"1391",2010,10,22,16.9385416666667,21.5,9.10520833333333,8.19166666666667,4.625
"1392",2010,10,23,16.815625,21.4416666666667,9.5125,8.22083333333333,3.3125
"1393",2010,10,24,16.928125,21.4083333333333,9.38020833333333,8.21666666666667,4.44791666666667
"1394",2010,10,25,17.46875,21.4020833333333,9.0375,8.20104166666667,5.16666666666667
"1395",2010,10,26,18.2114583333333,21.584375,8.765625,8.16145833333333,4.72916666666667
"1396",2010,10,27,19.4385416666667,21.8354166666667,8.49270833333333,8.16458333333333,5.8125
"1397",2010,10,28,19.9416666666667,21.5114583333333,8.36666666666667,8.14583333333333,3.6875
"1398",2010,10,29,16.8770833333333,21.5708333333333,8.4375,8.125,12.3125
"1399",2010,10,30,15.3458333333333,21.3239583333333,9.06354166666667,8.16145833333333,7.23958333333333
"1400",2010,10,31,15.9104166666667,21.3729166666667,9.01354166666667,8.19166666666667,6.75
"1401",2010,11,1,15.26875,21.56875,8.86145833333333,8.14791666666667,18.2916666666667
"1402",2010,11,2,14.634375,21.709375,9.20625,8.165625,8.39583333333333
"1403",2010,11,3,14.5239583333333,21.6979166666667,8.96979166666667,8.16145833333333,5.13541666666667
"1404",2010,11,4,14.5958333333333,21.6916666666667,8.575,8.12395833333333,3.53684210526316
"1405",2010,11,5,14.209375,21.6010416666667,8.78229166666667,8.12708333333333,3.42708333333333
"1406",2010,11,6,13.284375,21.4229166666667,9.02708333333333,8.11666666666667,8.71875
"1407",2010,11,7,11.6989583333333,21.509375,9.38854166666667,8.13958333333333,8.5
"1408",2010,11,8,12.19375,21.596875,9.403125,8.13541666666667,5.36458333333333
"1409",2010,11,9,12.2072916666667,21.6208333333333,9.56666666666667,8.16875,8.19791666666667
"1410",2010,11,10,12.38125,21.6041666666667,9.825,8.18333333333333,7.69473684210526
"1411",2010,11,11,12.771875,21.690625,9.60416666666667,8.171875,5.40625
"1412",2010,11,12,12.2927083333333,21.921875,9.73541666666667,8.184375,5.13541666666667
"1413",2010,11,13,12.2458333333333,22.3802083333333,9.99583333333333,8.190625,4.79166666666667
"1414",2010,11,14,12.4833333333333,22.1666666666667,10.0041666666667,8.209375,2.71875
"1415",2010,11,15,12.790625,22.0072916666667,10.3,8.24270833333333,2.72916666666667
"1416",2010,11,16,13.3385416666667,22.0385416666667,10.05625,8.21770833333333,4.40625
"1417",2010,11,17,13.5270833333333,22.146875,9.303125,8.18958333333333,6.65625
"1418",2010,11,18,13.1416666666667,22.2458333333333,9.55104166666667,8.19166666666667,3.15625
"1419",2010,11,19,12.3202127659574,22.068085106383,9.62978723404255,8.21595744680851,4.31914893617021
"1420",2010,11,20,12.0822916666667,22.0854166666667,9.80625,8.21458333333333,3.5
"1421",2010,11,21,12.6927083333333,22.1260416666667,10.084375,8.23958333333333,6.09375
"1422",2010,11,22,12.965625,21.9854166666667,9.91458333333333,8.20625,2.40625
"1423",2010,11,23,13.3197916666667,22.1427083333333,9.55833333333333,8.196875,2.19791666666667
"1424",2010,11,24,12.775,22.3645833333333,9.35208333333333,8.153125,5.71875
"1425",2010,11,25,12.2302083333333,22.403125,9.56041666666667,8.2,3.46875
"1426",2010,11,26,13.0135416666667,22.3489583333333,9.28333333333333,8.15416666666667,2.46875
"1427",2010,11,27,12.071875,22.471875,9.21875,8.134375,2.77083333333333
"1428",2010,11,28,9.57604166666667,22.6864583333333,9.76041666666667,8.11041666666667,7.85416666666667
"1429",2010,11,29,10.6510416666667,22.7520833333333,9.90833333333333,8.13645833333333,2.13541666666667
"1430",2010,11,30,11.4791666666667,22.7510416666667,9.98229166666667,8.19479166666667,3.76041666666667
"1431",2010,12,1,12.0875,22.590625,9.36666666666667,8.12604166666667,9.63157894736842
"1432",2010,12,2,11.0895833333333,22.8583333333333,9.61458333333333,8.15625,2.48958333333333
"1433",2010,12,3,9.68541666666667,22.89375,9.76354166666667,8.12395833333333,3.08333333333333
"1434",2010,12,4,8.81770833333333,22.9239583333333,10.109375,8.19791666666667,2.40625
"1435",2010,12,5,8.28229166666667,22.84375,10.01875,8.1875,2.32291666666667
"1436",2010,12,6,7.30625,22.7510416666667,10.0583333333333,8.16666666666667,2.82291666666667
"1437",2010,12,7,6.325,22.6354166666667,10.2806818181818,8.14791666666667,2.76041666666667
"1438",2010,12,8,5.540625,22.7270833333333,10.7106666666667,8.21145833333333,1.92708333333333
"1439",2010,12,9,4.415625,22.48125,11.4189655172414,8.27916666666667,1.97916666666667
"1440",2010,12,10,4.89583333333333,22.3083333333333,11.6572916666667,8.353125,1.88541666666667
"1441",2010,12,11,5.54895833333333,22.2489583333333,11.6604166666667,8.39166666666667,1.23958333333333
"1442",2010,12,12,6.534375,22.175,10.759375,8.29583333333333,4.0625
"1443",2010,12,13,5.97916666666667,22.1114583333333,10.7541666666667,8.325,1.71875
"1444",2010,12,14,3.77395833333333,21.7822916666667,10.734375,8.24791666666667,4.16666666666667
"1445",2010,12,15,2.828125,21.7979166666667,11.0510416666667,8.259375,3.17708333333333
"1446",2010,12,16,2.94583333333333,22.0208333333333,11.084375,8.3,2.07291666666667
"1447",2010,12,17,2.71666666666667,21.9020833333333,11.5389830508475,8.28333333333333,1.85416666666667
"1448",2010,12,18,3.1,21.803125,NA,8.21145833333333,2.11458333333333
"1449",2010,12,19,3.453125,22.2072916666667,NA,8.19166666666667,3.64583333333333
"1450",2010,12,20,2.59479166666667,22.0916666666667,NA,8.18854166666667,2.53125
"1451",2010,12,21,2.38020833333333,21.8520833333333,NA,8.18541666666667,2.3125
"1452",2010,12,22,2.83958333333333,21.9166666666667,NA,8.2125,2
"1453",2010,12,23,2.61458333333333,21.8833333333333,NA,8.2,2.60416666666667
"1454",2010,12,24,2.55520833333333,21.83125,NA,8.18333333333333,3.27083333333333
"1455",2010,12,25,2.70104166666667,21.9270833333333,NA,8.22083333333333,2.16666666666667
"1456",2010,12,26,1.64479166666667,21.9416666666667,NA,8.13229166666667,9.78125
"1457",2010,12,27,1.2375,21.75,NA,8.10104166666667,4.875
"1458",2010,12,28,1.31666666666667,21.6822916666667,NA,8.14375,3.89583333333333
"1459",2010,12,29,1.7375,21.9197916666667,NA,8.17291666666667,2.6875
"1460",2010,12,30,1.98645833333333,21.6739583333333,NA,8.25416666666667,2.07291666666667
"1461",2010,12,31,2.375,21.7354166666667,NA,8.290625,2
"1462",2011,1,1,3.21666666666667,21.6510416666667,NA,8.30104166666667,2
"1463",2011,1,2,4.44791666666667,21.7322916666667,NA,8.240625,2.20833333333333
"1464",2011,1,3,3.27083333333333,21.4833333333333,NA,8.215625,3.16666666666667
"1465",2011,1,4,2.64479166666667,21.5916666666667,NA,8.25833333333333,2.32291666666667
"1466",2011,1,5,3.00104166666667,21.5604166666667,12.5491228070175,8.34375,2.03125
"1467",2011,1,6,3.14895833333333,21.396875,12.3802083333333,8.39791666666667,3.01041666666667
"1468",2011,1,7,2.95208333333333,21.375,12.1791666666667,8.365625,2.79166666666667
"1469",2011,1,8,2.75104166666667,21.3864583333333,11.9927083333333,8.384375,2.44791666666667
"1470",2011,1,9,1.846875,21.2427083333333,12.0020833333333,8.39895833333333,3
"1471",2011,1,10,1.203125,21.340625,12.1416666666667,8.4,2.77083333333333
"1472",2011,1,11,1.47291666666667,21.11875,12.459375,8.43854166666667,3.04166666666667
"1473",2011,1,12,1.78541666666667,21.0625,12.2260416666667,8.41875,3.13541666666667
"1474",2011,1,13,1.36875,21.046875,12.2229166666667,8.421875,3.09375
"1475",2011,1,14,1.22916666666667,20.9541666666667,12.4270833333333,8.4125,3.90625
"1476",2011,1,15,1.615625,20.9614583333333,12.4052083333333,8.40729166666667,2.47916666666667
"1477",2011,1,16,2.36354166666667,21.2052083333333,12.4291666666667,8.40520833333333,2.97916666666667
"1478",2011,1,17,2.409375,21.2135416666667,12.146875,8.40104166666667,3.48958333333333
"1479",2011,1,18,2.51145833333333,20.8260416666667,11.8020833333333,8.33333333333333,3.44791666666667
"1480",2011,1,19,3.171875,20.8395833333333,11.9635416666667,8.346875,2.22916666666667
"1481",2011,1,20,3.33854166666667,20.7729166666667,12.096875,8.34895833333333,1.98958333333333
"1482",2011,1,21,3.44895833333333,20.84375,11.915625,8.378125,2.14583333333333
"1483",2011,1,22,1.58020833333333,21.1072916666667,11.6541666666667,8.34166666666667,5.14583333333333
"1484",2011,1,23,1.42708333333333,21.1479166666667,11.8458333333333,8.321875,4
"1485",2011,1,24,0.854166666666667,21.3052083333333,12.0427083333333,8.37708333333333,5.32291666666667
"1486",2011,1,25,1.715625,20.9552083333333,12.3083333333333,8.29270833333333,2.30208333333333
"1487",2011,1,26,2.3875,20.840625,12.0833333333333,8.253125,5.64583333333333
"1488",2011,1,27,2.38541666666667,20.9697916666667,12.0114583333333,8.22083333333333,4.09375
"1489",2011,1,28,2.44479166666667,21.090625,12.2927083333333,8.3,2.25
"1490",2011,1,29,2.79166666666667,21.1895833333333,12.3645833333333,8.3,2.30208333333333
"1491",2011,1,30,3.21354166666667,21.1979166666667,12.3645833333333,8.30625,1.92708333333333
"1492",2011,1,31,2.86979166666667,21.1375,12.165625,8.26979166666667,2.64583333333333
"1493",2011,2,1,2.596875,20.9864583333333,12.090625,8.2,2.20833333333333
"1494",2011,2,2,3.934375,20.9364583333333,11.8916666666667,8.20729166666667,1.71875
"1495",2011,2,3,4.503125,21.0572916666667,11.58125,8.24583333333333,2.46875
"1496",2011,2,4,3.8625,21.0854166666667,11.8375,8.24375,1.4375
"1497",2011,2,5,3.9125,20.9635416666667,11.7864583333333,8.20729166666667,1.03125
"1498",2011,2,6,4.98125,20.8645833333333,11.5239583333333,8.2,1.46875
"1499",2011,2,7,5.05520833333333,20.8833333333333,11.6395833333333,8.2,1
"1500",2011,2,8,5.24895833333333,20.89375,11.4427083333333,8.2,0.895833333333333
"1501",2011,2,9,3.640625,20.9458333333333,11.3697916666667,8.21770833333333,3.07291666666667
"1502",2011,2,10,3.61145833333333,20.790625,11.2729166666667,8.21979166666667,2.08333333333333
"1503",2011,2,11,3.775,20.8052083333333,11.2916666666667,8.2,1.26041666666667
"1504",2011,2,12,4.125,20.646875,11.2479166666667,8.23229166666667,0.927083333333333
"1505",2011,2,13,4.715625,20.5416666666667,11.2260416666667,8.22291666666667,0.822916666666667
"1506",2011,2,14,5.56770833333333,20.4614583333333,10.8979166666667,8.2,1.92708333333333
"1507",2011,2,15,5.784375,20.3583333333333,10.9520833333333,8.19583333333333,4.80208333333333
"1508",2011,2,16,5.31145833333333,20.446875,11.1041666666667,8.2,1.97916666666667
"1509",2011,2,17,6.31458333333333,20.596875,11.11875,8.2,0.947916666666667
"1510",2011,2,18,7.653125,20.7479166666667,10.8677083333333,8.19583333333333,0.84375
"1511",2011,2,19,7.64479166666667,20.8625,10.634375,8.19270833333333,1.52083333333333
"1512",2011,2,20,6.30208333333333,20.9604166666667,10.7291666666667,8.16041666666667,3.97916666666667
"1513",2011,2,21,6.83125,21.0666666666667,10.628125,8.16041666666667,4.57291666666667
"1514",2011,2,22,5.515625,21.5166666666667,10.5666666666667,8.11666666666667,10.15625
"1515",2011,2,23,4.95729166666667,21.478125,10.9895833333333,8.1,5.05208333333333
"1516",2011,2,24,5.71875,21.490625,10.9833333333333,8.1,1.1875
"1517",2011,2,25,7.59479166666667,21.3302083333333,10.5239583333333,8.1,5.05208333333333
"1518",2011,2,26,6.70416666666667,21.1864583333333,10.496875,8.07083333333333,10.3645833333333
"1519",2011,2,27,7.34791666666667,21.4020833333333,10.6072916666667,8.1,2.01041666666667
"1520",2011,2,28,8.27708333333333,21.6697916666667,10.3802083333333,8.090625,1.47916666666667
"1521",2011,3,1,8.81145833333333,21.5041666666667,10.221875,8.06145833333333,4.34375
"1522",2011,3,2,8.16979166666667,21.8229166666667,10.3791666666667,8.084375,1.88541666666667
"1523",2011,3,3,7.73958333333333,21.7333333333333,10.4645833333333,8.05208333333333,4.625
"1524",2011,3,4,7.18333333333333,22.121875,10.528125,8.06875,2.67708333333333
"1525",2011,3,5,8.45520833333333,22.0020833333333,10.534375,8.08541666666667,2.14583333333333
"1526",2011,3,6,9.13229166666667,21.796875,10.25,8.04270833333333,2.88541666666667
"1527",2011,3,7,9.22291666666667,21.590625,10.1,8.03125,4.42708333333333
"1528",2011,3,8,8.25833333333333,21.5760416666667,10.4916666666667,8.059375,2.75
"1529",2011,3,9,8.13125,21.5145833333333,10.496875,8.090625,2.3125
"1530",2011,3,10,8.68645833333333,21.5177083333333,10.128125,8.1,3.0625
"1531",2011,3,11,9.28229166666667,21.6197916666667,10.00625,8.078125,1.46875
"1532",2011,3,12,9.41145833333333,21.49375,10.1052083333333,8.09895833333333,1
"1533",2011,3,13,10.3916666666667,21.2989583333333,10.0083333333333,8.10416666666667,1.20833333333333
"1534",2011,3,14,9.61458333333333,20.8510416666667,10.0875,8.08333333333333,2.15625
"1535",2011,3,15,9.184375,20.9260416666667,10.1875,8.1,2.11458333333333
"1536",2011,3,16,9.95625,20.775,10.1552083333333,8.1,1.79166666666667
"1537",2011,3,17,11.2145833333333,20.5770833333333,10.1989583333333,8.1,0.802083333333333
"1538",2011,3,18,12.059375,20.4239583333333,10.0135416666667,8.1,0.729166666666667
"1539",2011,3,19,13.1916666666667,19.875,9.846875,8.09895833333333,1.54166666666667
"1540",2011,3,20,11.9135416666667,19.6979166666667,9.96979166666667,8.1,3.125
